clipping_fraction,dsp_issues,file,good,peak,qwen_clarity_score,qwen_good,qwen_has_severe_noise,qwen_reason,rms_db,score,spectral_flatness,zero_crossing_rate
0.0,none,C:\Users\sepan\sparke-photo to audio\tango_sounds_sparke\sparke_audio_29.wav,False,0.87048,0.0,False,True,JSON Parsing Error,-24.53,100.0,0.0578,0.1604
0.000116,none,C:\Users\sepan\sparke-photo to audio\tango_sounds_sparke\sparke_audio_31.wav,True,0.99991,7.0,True,False,The recording has some background noise but is generally clear and has good acoustics.,-26.33,100.0,0.1074,0.2742
0.0,none,C:\Users\sepan\sparke-photo to audio\tango_sounds_sparke\sparke_audio_32.wav,False,0.92487,0.0,False,True,JSON Parsing Error,-24.4,100.0,0.021,0.1706
0.0,none,C:\Users\sepan\sparke-photo to audio\tango_sounds_sparke\sparke_audio_33.wav,False,0.88419,0.0,False,True,JSON Parsing Error,-20.67,100.0,0.0127,0.1246
0.0,none,C:\Users\sepan\sparke-photo to audio\tango_sounds_sparke\sparke_audio_35.wav,True,0.97418,7.0,True,False,The recording has some background noise but is generally clear and energetic.,-22.56,100.0,0.0055,0.2267
0.0,none,C:\Users\sepan\sparke-photo to audio\tango_sounds_sparke\sparke_audio_37.wav,True,0.39328,7.0,True,False,The recording has some background noise but it is not severe and does not obscure the music.,-37.48,100.0,0.0328,0.1458
6e-06,none,C:\Users\sepan\sparke-photo to audio\tango_sounds_sparke\sparke_audio_38.wav,True,0.99948,8.0,True,False,"The recording has minimal background noise and is relatively clear, presenting an almost studio-quality sound.",-25.51,100.0,0.0242,0.2567
0.0,none,C:\Users\sepan\sparke-photo to audio\tango_sounds_sparke\sparke_audio_40.wav,True,0.65848,8.0,True,False,"The audio has minimal background noise and is relatively clear, with a slightly muffled sound.",-25.38,100.0,0.0094,0.2048
0.0,none,C:\Users\sepan\sparke-photo to audio\tango_sounds_sparke\sparke_audio_41.wav,True,0.46228,7.0,True,False,The recording has some background noise but is generally clear and well-balanced in frequency response.,-21.0,100.0,0.0455,0.1754
0.0,none,C:\Users\sepan\sparke-photo to audio\tango_sounds_sparke\sparke_audio_42.wav,True,0.98859,8.0,True,False,"The recording has minimal background noise and is relatively clear, presenting an overall good acoustical quality.",-26.04,100.0,0.012,0.0952
0.0,none,C:\Users\sepan\sparke-photo to audio\tango_sounds_sparke\sparke_audio_43.wav,True,0.99423,7.0,True,False,The recording has some background noise but it is not severe and does not obscure the clarity of the music.,-25.07,100.0,0.0418,0.1266
0.0,none,C:\Users\sepan\sparke-photo to audio\tango_sounds_sparke\sparke_audio_45.wav,True,0.98181,7.0,True,False,The recording has some background noise but it is not severe and does not obscure the main sound which is a psychedelic rock piece with a swirling Hammond organ and dark synthwave basslines.,-12.85,100.0,0.0015,0.1502
0.0,none,C:\Users\sepan\sparke-photo to audio\tango_sounds_sparke\sparke_audio_46.wav,True,0.31027,8.0,True,False,"The recording has minimal background noise and is relatively clear, presenting an acoustic environment suitable for a neo-classical ensemble.",-23.99,100.0,0.0165,0.1049
0.0,none,C:\Users\sepan\sparke-photo to audio\tango_sounds_sparke\sparke_audio_47.wav,True,0.9433,7.0,True,False,The recording has some background noise but is generally clear and well-balanced.,-23.95,100.0,0.0526,0.1727
0.0,none,C:\Users\sepan\sparke-photo to audio\tango_sounds_sparke\sparke_audio_48.wav,True,0.56815,8.0,True,False,"The recording has minimal background noise and is relatively clear, presenting a good balance between low fidelity and acoustic quality.",-23.33,100.0,0.0052,0.1019
0.0,none,C:\Users\sepan\sparke-photo to audio\tango_sounds_sparke\sparke_audio_49.wav,True,0.55344,7.0,True,False,The recording has some background noise but it is not severe and does not obscure the clarity of the music.,-23.87,100.0,0.0113,0.1557
0.0,none,C:\Users\sepan\sparke-photo to audio\tango_sounds_sparke\sparke_audio_5.wav,True,0.17395,7.0,True,False,The recording has some background noise but it is not severe and does not obscure the clarity of the music.,-27.03,100.0,0.0082,0.1298
0.0,none,C:\Users\sepan\sparke-photo to audio\tango_sounds_sparke\sparke_audio_51.wav,True,0.18323,7.0,True,False,The recording has some background noise but it is not severe and does not obscure the main elements of the music.,-35.93,100.0,0.0412,0.1783
0.0,none,C:\Users\sepan\sparke-photo to audio\tango_sounds_sparke\sparke_audio_53.wav,True,0.58554,7.0,True,False,The recording has some background noise but is generally clear and easy to listen to.,-21.18,100.0,0.0067,0.124
0.0,none,C:\Users\sepan\sparke-photo to audio\tango_sounds_sparke\sparke_audio_54.wav,True,0.4942,8.0,True,False,"The recording has minimal background noise and is relatively clear, presenting an acoustic post-rock sound without any severe distortions or artifacts.",-23.95,100.0,0.0022,0.1761
6e-06,none,C:\Users\sepan\sparke-photo to audio\tango_sounds_sparke\sparke_audio_55.wav,True,0.99902,8.0,True,False,"The recording has low levels of background noise and is generally clear, with a slight distortion in the lower frequencies typical of analog recordings.",-23.13,100.0,0.0499,0.2479
0.0,none,C:\Users\sepan\sparke-photo to audio\tango_sounds_sparke\sparke_audio_57.wav,True,0.98819,8.0,True,False,The recording has some background noise but is generally clear and distinct.,-17.68,100.0,0.021,0.1574
0.000561,none,C:\Users\sepan\sparke-photo to audio\tango_sounds_sparke\sparke_audio_59.wav,True,0.99994,7.0,True,False,The recording has some distortion but is generally clear and easy to listen to.,-25.0,100.0,0.0182,0.0717
0.0,none,C:\Users\sepan\sparke-photo to audio\tango_sounds_sparke\sparke_audio_6.wav,True,0.87988,8.0,True,False,The recording has good clarity with minimal background noise.,-18.09,100.0,0.1415,0.2485
0.0,none,C:\Users\sepan\sparke-photo to audio\tango_sounds_sparke\sparke_audio_60.wav,False,0.98291,0.0,False,True,JSON Parsing Error,-32.04,100.0,0.008,0.2937
0.0,none,C:\Users\sepan\sparke-photo to audio\tango_sounds_sparke\sparke_audio_61.wav,True,0.94791,7.0,True,False,The recording has some background noise but it’s not severe and doesn’t obscure the music.,-18.98,100.0,0.0268,0.1298
0.0,none,C:\Users\sepan\sparke-photo to audio\tango_sounds_sparke\sparke_audio_63.wav,True,0.97681,7.0,True,False,The recording has some background noise but is generally clear and well-balanced.,-31.21,100.0,0.054,0.1952
0.0,none,C:\Users\sepan\sparke-photo to audio\tango_sounds_sparke\sparke_audio_65.wav,True,0.98892,8.0,True,False,The recording has good clarity with minimal background noise.,-22.69,100.0,0.0298,0.1249
0.0,none,C:\Users\sepan\sparke-photo to audio\tango_sounds_sparke\sparke_audio_66.wav,True,0.263,8.0,True,False,The recording has some background noise but is generally clear and well-balanced.,-37.8,100.0,0.0023,0.1836
0.0,none,C:\Users\sepan\sparke-photo to audio\tango_sounds_sparke\sparke_audio_67.wav,True,0.99826,7.0,True,False,The recording has some background noise but it is not severe and does not obscure the main industrial techno beat.,-26.63,100.0,0.0008,0.1701
0.0,none,C:\Users\sepan\sparke-photo to audio\tango_sounds_sparke\sparke_audio_68.wav,True,0.17746,8.0,True,False,"The recording has minimal background noise and is relatively clear, presenting a good balance between low fidelity and acoustic quality.",-36.42,100.0,0.0033,0.1416
0.0,none,C:\Users\sepan\sparke-photo to audio\tango_sounds_sparke\sparke_audio_7.wav,True,0.61917,7.0,True,False,The recording has some background noise but is generally clear and well-balanced.,-22.54,100.0,0.0161,0.1586
0.0,none,C:\Users\sepan\sparke-photo to audio\tango_sounds_sparke\sparke_audio_70.wav,True,0.99564,7.0,True,False,The recording has some background noise but it’s not severe and doesn’t distract from the music.,-18.49,100.0,0.0108,0.2408
0.0,none,C:\Users\sepan\sparke-photo to audio\tango_sounds_sparke\sparke_audio_72.wav,True,0.97775,7.0,True,False,The recording has some background noise but it is not severe and does not obscure the music.,-9.87,100.0,0.0005,0.1516
0.000177,none,C:\Users\sepan\sparke-photo to audio\tango_sounds_sparke\sparke_audio_76.wav,True,0.99985,8.0,True,False,"The recording has minimal background noise and is relatively clear, presenting an overall smooth sound.",-18.81,100.0,0.0281,0.0784
0.0,none,C:\Users\sepan\sparke-photo to audio\tango_sounds_sparke\sparke_audio_78.wav,True,0.98917,7.0,True,False,The recording has some background noise but it is not severe and does not obscure the clarity of the music.,-13.83,100.0,0.0019,0.1192
1.2e-05,none,C:\Users\sepan\sparke-photo to audio\tango_sounds_sparke\sparke_audio_79.wav,True,0.99951,7.0,True,False,The recording has some background noise but is generally clear and easy to listen to.,-34.21,100.0,0.0534,0.1129
0.0,none,C:\Users\sepan\sparke-photo to audio\tango_sounds_sparke\sparke_audio_8.wav,True,0.85086,8.0,True,False,The recording has some background noise but is generally clear and has a pleasant acoustic quality.,-19.97,100.0,0.1643,0.2727
0.0,none,C:\Users\sepan\sparke-photo to audio\tango_sounds_sparke\sparke_audio_9.wav,True,0.7334,7.0,True,False,The recording has some background noise but is generally clear and easy to listen to.,-22.77,100.0,0.0396,0.1668
0.0,harsh_hiss,C:\Users\sepan\sparke-photo to audio\tango_sounds_sparke\sparke_audio_18.wav,True,0.78525,7.0,True,False,The recording has some background noise but it is not severe and does not obscure the main country music.,-25.71,70.0,0.1066,0.3016
0.0,harsh_hiss,C:\Users\sepan\sparke-photo to audio\tango_sounds_sparke\sparke_audio_21.wav,True,0.89609,7.0,True,False,The recording has some background noise but is otherwise clear and has good acoustic quality.,-31.04,70.0,0.2147,0.3476
0.0,harsh_hiss,C:\Users\sepan\sparke-photo to audio\tango_sounds_sparke\sparke_audio_22.wav,False,0.83066,0.0,False,True,JSON Parsing Error,-22.98,70.0,0.0918,0.3729
0.0,harsh_hiss,C:\Users\sepan\sparke-photo to audio\tango_sounds_sparke\sparke_audio_3.wav,True,0.39307,8.0,True,False,The recording has some background noise but is generally clear and crisp.,-37.16,70.0,0.0047,0.6441
0.0,harsh_hiss,C:\Users\sepan\sparke-photo to audio\tango_sounds_sparke\sparke_audio_36.wav,True,0.49725,7.0,True,False,The recording has some background noise but is generally clear and well-balanced.,-34.84,70.0,0.0445,0.3266
0.0,harsh_hiss,C:\Users\sepan\sparke-photo to audio\tango_sounds_sparke\sparke_audio_4.wav,True,0.65475,7.0,True,False,The recording has some noise but it is not severe and does not obscure the main sound which is a slow acoustic blues slide guitar.,-30.9,70.0,0.0403,0.304
0.0,harsh_hiss,C:\Users\sepan\sparke-photo to audio\tango_sounds_sparke\sparke_audio_44.wav,True,0.95749,8.0,True,False,"The acoustics of a grand hall seem to have been preserved well, resulting in a clear and pleasant listening experience without any severe distortions or artifacts.",-26.73,70.0,0.0552,0.3277
0.0,harsh_hiss,C:\Users\sepan\sparke-photo to audio\tango_sounds_sparke\sparke_audio_56.wav,True,0.98535,7.0,True,False,The recording has some background noise but it is not severe and does not obscure the main sound which is a dark ambient drone with metallic textures.,-8.72,70.0,0.0013,0.3191
0.0,harsh_hiss,C:\Users\sepan\sparke-photo to audio\tango_sounds_sparke\sparke_audio_58.wav,True,0.1972,8.0,True,False,The recording has some background noise but is generally clear and well-balanced.,-36.67,70.0,0.0187,0.3027
0.0,harsh_hiss,C:\Users\sepan\sparke-photo to audio\tango_sounds_sparke\sparke_audio_69.wav,False,0.57373,0.0,False,True,JSON Parsing Error,-34.76,70.0,0.0648,0.3342
0.0,harsh_hiss,C:\Users\sepan\sparke-photo to audio\tango_sounds_sparke\sparke_audio_71.wav,True,0.9025,7.0,True,False,The recording has some background noise but is generally clear and well-balanced.,-31.97,70.0,0.1339,0.3002
0.0,harsh_hiss,C:\Users\sepan\sparke-photo to audio\tango_sounds_sparke\sparke_audio_77.wav,True,0.3949,8.0,True,False,The recording has some background noise but is generally clear and well-balanced.,-36.93,70.0,0.2366,0.3088
0.0,too_quiet,C:\Users\sepan\sparke-photo to audio\tango_sounds_sparke\sparke_audio_28.wav,False,0.99847,,,,,-46.23,50.0,0.0031,0.0025
0.0,too_quiet,C:\Users\sepan\sparke-photo to audio\tango_sounds_sparke\sparke_audio_30.wav,False,0.53571,,,,,-40.87,50.0,0.0759,0.1503
0.0,too_quiet,C:\Users\sepan\sparke-photo to audio\tango_sounds_sparke\sparke_audio_34.wav,False,0.87164,,,,,-46.7,50.0,0.069,0.2191
0.0,too_quiet,C:\Users\sepan\sparke-photo to audio\tango_sounds_sparke\sparke_audio_39.wav,False,0.44717,,,,,-41.56,50.0,0.0366,0.1436
0.0,too_quiet,C:\Users\sepan\sparke-photo to audio\tango_sounds_sparke\sparke_audio_50.wav,False,0.40445,,,,,-43.8,50.0,0.0899,0.2449
0.0,too_quiet,C:\Users\sepan\sparke-photo to audio\tango_sounds_sparke\sparke_audio_52.wav,False,0.47366,,,,,-39.42,50.0,0.143,0.2931
0.0,too_quiet,C:\Users\sepan\sparke-photo to audio\tango_sounds_sparke\sparke_audio_62.wav,False,0.49161,,,,,-40.14,50.0,0.0004,0.2378
0.0,too_quiet,C:\Users\sepan\sparke-photo to audio\tango_sounds_sparke\sparke_audio_75.wav,False,0.97272,,,,,-40.23,50.0,0.0122,0.0642
0.0,"too_quiet, harsh_hiss",C:\Users\sepan\sparke-photo to audio\tango_sounds_sparke\sparke_audio_12.wav,False,0.30591,,,,,-43.82,20.0,0.0162,0.3158
0.0,"too_quiet, harsh_hiss",C:\Users\sepan\sparke-photo to audio\tango_sounds_sparke\sparke_audio_14.wav,False,0.0358,,,,,-44.27,20.0,0.1446,0.3919
0.0,"too_quiet, harsh_hiss",C:\Users\sepan\sparke-photo to audio\tango_sounds_sparke\sparke_audio_64.wav,False,0.5032,,,,,-40.31,20.0,0.0439,0.3412
0.0,"too_quiet, harsh_hiss",C:\Users\sepan\sparke-photo to audio\tango_sounds_sparke\sparke_audio_74.wav,False,0.05594,,,,,-47.71,20.0,0.0393,0.4051
0.0,"too_quiet, high_spectral_noise, harsh_hiss",C:\Users\sepan\sparke-photo to audio\tango_sounds_sparke\sparke_audio_73.wav,False,0.43079,,,,,-41.09,0.0,0.3744,0.4195
